,dance,mode,energy,key,loudness,speech,acous,instrum,live,valence,tempo,duration_(ms),id_check,popularity,name,artist,album,id
2717,0.519,1,0.475,0,-9.083,0.133,0.847,0.0,0.445,0.473,97.368,195227,68ggUabJerIA7ldSwlrsWN,0,Minnie The Moocher (Theme Song) - 78rpm Version,Various Artists,The Music Of Prohibition,68ggUabJerIA7ldSwlrsWN
2718,0.608,1,0.327,5,-11.227,0.103,0.91,2.8e-06,0.138,0.884,167.694,184133,3TZOD3te4s6emphPXcVeQz,37,In A Shanty In Old Shanty Town,Various Artists,Big Bands of the Swingin' Years,3TZOD3te4s6emphPXcVeQz
2719,0.421,1,0.423,9,-12.444,0.0317,0.7,8.42e-06,0.114,0.256,108.158,143000,5wP7E773gFfTc2iYB79iW6,13,Paradise,Frank Ifield,The Best Of The EMI Years,5wP7E773gFfTc2iYB79iW6
2720,0.486,0,0.194,5,-14.069,0.0555,0.975,0.00119,0.324,0.346,60.584,185080,3nuBkpDZWcZyRg8DI4Ol5w,13,Please (with Anson Weeks & His Orchestra),Bing Crosby,The Essential Bing Crosby,3nuBkpDZWcZyRg8DI4Ol5w
2721,0.759,0,0.197,4,-15.932,0.0539,0.98,0.00385,0.0814,0.493,104.212,121640,4Btk2WacXlOftVwmn80UAT,3,We Just Couldn't Say Goodbye - Version 3,Bing Crosby,Bing & Rosie: The Crosby - Clooney Radio Sessions,4Btk2WacXlOftVwmn80UAT
2722,0.476,1,0.515,1,-9.87,0.108,0.817,0.000563,0.0658,0.842,177.64,225773,1Fqc8lvWjs5i6TZAnME7gb,25,All Of Me,Louis Armstrong,I Like Jazz: The Essence Of Louis Armstrong,1Fqc8lvWjs5i6TZAnME7gb
2723,0.439,1,0.082,0,-17.066,0.0407,0.972,0.893,0.0913,0.492,124.69,195160,08rTZ8jNknn8VBS3v2o8pT,50,Lullaby Of The Leaves - 1998 Digital Remaster,Gerry Mulligan,The Original Quartet With Chet Baker,08rTZ8jNknn8VBS3v2o8pT
2724,0.66,1,0.0621,0,-16.835,0.0619,0.985,0.00448,0.308,0.401,122.673,199333,2qnS7Hwyblx1EwzSnBEEYu,1,Too Many Tears,Guy Lombardo,16 Most Requested Songs,2qnS7Hwyblx1EwzSnBEEYu
2725,0.358,1,0.116,3,-13.861,0.0344,0.952,6.04e-06,0.111,0.099,65.393,251240,4We3zBF0eveO4N866fBCJ4,0,Say It Isn't So / How Deep Is the Ocean?,Rusty Dedrick Orchestra,Irving Berlin - All by Myself - Notable Compositions 1926 - 1933,4We3zBF0eveO4N866fBCJ4
2726,0.598,1,0.231,5,-14.841,0.076,0.982,0.0149,0.146,0.769,126.142,171267,0S7xjqLWt81jdL3uzBwdtD,16,Dinah,Bing Crosby,The Essential Bing Crosby,0S7xjqLWt81jdL3uzBwdtD
2727,0.473,0,0.154,5,-14.51,0.119,0.987,3.04e-06,0.114,0.322,84.676,192640,6DaE48egpIqB7qTgUHxSG8,31,"Brother, Can You Spare a Dime? (with Lenny Hayton & His Orchestra)",Bing Crosby,The Essential Bing Crosby (The Columbia Years),6DaE48egpIqB7qTgUHxSG8
2728,0.263,1,0.185,0,-12.889,0.0407,0.994,0.000882,0.0907,0.192,63.047,186880,0DBliRDqPXQiAFGd3ZKKV3,10,The Last Round Up,Bing Crosby,The Essential Bing Crosby,0DBliRDqPXQiAFGd3ZKKV3
2729,0.341,1,0.419,3,-8.341,0.0418,0.981,0.237,0.362,0.217,133.122,209190,0EQkkgxRfcVVJkLOMi5eoY,13,Smoke Gets in Your Eyes,Paul Whiteman,50 Greatest Hits,0EQkkgxRfcVVJkLOMi5eoY
2730,0.367,1,0.0695,1,-21.582,0.0349,0.954,0.0112,0.112,0.384,102.752,203059,4LKArTVKY7REYObDxiYm1M,0,Love Is The Sweetest Thing,Various Artists,Ray Noble: Love Is the Sweetest Thing,4LKArTVKY7REYObDxiYm1M
2731,0.512,1,0.27,7,-14.659,0.0426,0.921,0.814,0.363,0.762,90.464,211467,0JqSTGtBeSdwghvXPrn9Gj,0,The Old Spinning Wheel,Al Bowlly,Al Bowlly with Ray Noble & His Orchestra,0JqSTGtBeSdwghvXPrn9Gj
2732,0.688,1,0.0539,6,-17.911,0.0627,0.919,0.00246,0.129,0.431,101.407,186944,6gPIzzQxFn49zaBWpjGGtF,42,Lazybones,Leon Redbone,On The Track,6gPIzzQxFn49zaBWpjGGtF
2733,0.434,0,0.0281,9,-26.829,0.037,0.987,0.84,0.116,0.167,104.614,376000,4upHuKmtNHcAcgOC3XTeIM,7,Forty-Second Street,Jimmy Giuffre,The Jimmy Giuffre 3,4upHuKmtNHcAcgOC3XTeIM
2734,0.354,1,0.151,0,-13.461,0.0411,0.988,0.0,0.182,0.368,80.691,192253,3HQpLW2NKSoFdwTIObQUUK,29,Stormy Weather,Ethel Waters,Stormy Weather,3HQpLW2NKSoFdwTIObQUUK
2735,0.423,1,0.225,8,-13.066,0.054,0.897,0.000537,0.143,0.648,158.183,188667,07O4OVCBjUuK4tn9oXXbHT,21,Did You Ever See a Dream Walking?,Bing Crosby,The Essential Bing Crosby,07O4OVCBjUuK4tn9oXXbHT
2736,0.371,0,0.062,9,-21.422,0.0347,0.958,5.31e-05,0.179,0.187,137.974,209827,47dXUALoTQaCHE5WoIDrKp,17,Shadow Waltz,Original Broadway Cast of 42nd Street,42nd Street (Original Cast Recording),47dXUALoTQaCHE5WoIDrKp
2737,0.535,1,0.233,3,-14.058,0.077,0.834,0.0,0.218,0.643,123.557,149227,6hQsUS6X4WNYVg6iuFBLUc,30,Isle Of Capri - Remastered,Frank Sinatra,Come Fly With Me (Remastered),6hQsUS6X4WNYVg6iuFBLUc
2738,0.374,0,0.219,0,-15.79,0.0567,0.9,0.00135,0.178,0.272,83.689,196360,7H57QcekESuDmho56Zw1ps,18,June In January - Single Version,Bing Crosby,Bing-His Legendary Years 1931-1957,7H57QcekESuDmho56Zw1ps
2739,0.215,1,0.138,7,-15.983,0.0327,0.796,1.86e-05,0.23,0.172,103.082,212000,0BVNdffyN675auioqP6Y81,32,The Very Thought Of You,Frank Sinatra,Sinatra Sings Great Songs From Great Britain,0BVNdffyN675auioqP6Y81
2740,0.388,1,0.0519,11,-20.271,0.0461,0.99,0.875,0.18,0.344,78.724,207413,4M2LrXs3BrsQIqd3uF85qX,18,Medley: I'll String Along with You / As Time Goes By (with Lyn Murray & his Orchestra),Frank Sinatra,Selections From A Voice On Air (1935-1955),4M2LrXs3BrsQIqd3uF85qX
2741,0.652,0,0.218,0,-16.308,0.0701,0.944,0.436,0.126,0.841,167.674,151046,5WTMWWPDHYifRtJWzGsbYK,0,Little Dutch Mill,Various Artists,Ray Noble: Love Is the Sweetest Thing,5WTMWWPDHYifRtJWzGsbYK
2742,0.586,1,0.228,10,-15.455,0.0488,0.589,0.0,0.236,0.64,139.536,131227,0wpABKseNwvrzCRrCjg4zF,42,Let's Fall in Love,Frank Sinatra,Ring-A-Ding-Ding! (50th Anniversary Edition),0wpABKseNwvrzCRrCjg4zF
2743,0.58,1,0.0962,5,-18.906,0.0409,0.972,0.00268,0.153,0.534,80.731,190173,4flJfLaDvYojoHeju0wFkz,9,I Saw Stars,Freddy Martin & His Orchestra,The Very Best Of,4flJfLaDvYojoHeju0wFkz
2744,0.333,1,0.466,7,-7.494,0.0528,0.972,1.15e-05,0.196,0.285,77.267,198067,5e9jcn6KS1r71erChmkHTd,1,One Night of Love,Grace Moore,One Night of Love,5e9jcn6KS1r71erChmkHTd
2745,0.559,1,0.134,10,-14.315,0.0466,0.988,0.315,0.108,0.305,120.94,189400,5pw10wRsPYLoiXs9cvMNod,0,Stars Fell On Alabama,Guy Lombardo,Enjoy Yourself: The Hits Of Guy Lombardo,5pw10wRsPYLoiXs9cvMNod
2746,0.207,1,0.111,8,-18.245,0.037,0.714,0.0,0.108,0.153,82.668,178493,5IUKcaX1cpJPKXDrouz70r,0,Stay As Sweet As You Are,Nat King Cole,Love Songs,5IUKcaX1cpJPKXDrouz70r
2747,0.703,1,0.486,10,-10.465,0.0646,0.854,6.14e-06,0.299,0.971,120.845,87667,6FRUcPY1dl9aSNUr1mHzAH,0,All I Do Is Dream of You,Various Artists,Singin' in the Rain: Original Motion Picture Soundtrack,6FRUcPY1dl9aSNUr1mHzAH
2748,0.589,1,0.192,3,-15.831,0.0713,0.942,1.57e-05,0.112,0.395,108.823,157747,0wGdsNf412iuLeGYVgP2zU,19,The Object Of My Affection,Dean Martin,Pretty Baby,0wGdsNf412iuLeGYVgP2zU
2749,0.968,1,0.469,5,-9.035,0.0724,0.222,0.00027,0.0363,0.776,119.87,211627,1OLekyW8wMLkxQpMK4IIhx,9,The Carioca,Caetano Veloso,A Foreign Sound,1OLekyW8wMLkxQpMK4IIhx
2750,0.566,1,0.305,7,-12.79,0.0356,0.735,0.0,0.084,0.533,126.538,194333,0eto5DKxG2dJiNlmrdYCox,26,The Continental,Frank Sinatra,"Days Of Wine And Roses, Moon River And Other Academy Award Winners",0eto5DKxG2dJiNlmrdYCox
2751,0.732,1,0.511,2,-11.628,0.0397,0.885,0.0,0.384,0.854,125.166,167400,5PxFbfN5QnBIeR5RHpviYQ,19,"My Little Grass Shack In Kealakekua, Hawaii",Ray Conniff,Ray Conniff's Hawaiian Album,5PxFbfN5QnBIeR5RHpviYQ
2752,0.177,1,0.178,7,-14.834,0.0328,0.904,0.0263,0.165,0.298,88.233,161733,054gyI8jJ4VufMfTLjV2Kj,1,Wagon Wheels,Paul Robeson Jr.,Songs of Free Men,054gyI8jJ4VufMfTLjV2Kj
2753,0.736,1,0.0683,0,-14.029,0.0631,0.964,0.000194,0.0956,0.487,131.175,184800,7ploaab5AagSDhqbELB6oR,0,What's The Reason (I'm Not Pleasin' You),Guy Lombardo,Enjoy Yourself: The Hits Of Guy Lombardo,7ploaab5AagSDhqbELB6oR
2754,0.647,1,0.0602,7,-18.5,0.049,0.893,0.00135,0.102,0.403,116.409,199053,5LW6TNZbMn0UELLGD8oREP,26,East Of The Sun (And West Of The Moon),Tommy Dorsey,The Essential Frank Sinatra with the Tommy Dorsey Orchestra (with Frank Sinatra),5LW6TNZbMn0UELLGD8oREP
2755,0.5,1,0.109,5,-13.641,0.0453,0.987,0.0,0.348,0.349,111.59,184901,6PMcR2BAExkOb27duC3Tcu,0,Life Is A Song (Let's Sing It Together),Ruth Etting,Goodnight My Love,6PMcR2BAExkOb27duC3Tcu
2756,0.577,1,0.34,5,-11.871,0.0325,0.82,0.0,0.651,0.675,83.296,170240,4hG3Xgm6H4ELBi8ESQoosr,10,Lullaby Of Broadway - 78rpm Version,Doris Day,Doris Day's Greatest Hits,4hG3Xgm6H4ELBi8ESQoosr
2757,0.401,1,0.0825,2,-16.429,0.046,0.939,1.28e-05,0.192,0.373,76.05,189787,7iwhL3qbomzNRcKdAeRald,4,It's Easy To Remember - Single Version,Bing Crosby,Gold,7iwhL3qbomzNRcKdAeRald
2758,0.576,0,0.173,2,-15.832,0.0849,0.983,0.205,0.282,0.861,199.665,152532,5uZ0ufAtHttHM575CIOXjo,0,Let`s Swing It,Various Artists,Ray Noble: Love Is the Sweetest Thing,5uZ0ufAtHttHM575CIOXjo
2759,0.616,1,0.14,0,-16.523,0.0386,0.919,0.00541,0.116,0.36,100.769,174693,0qWBnOGdg6bFxo2TzND6Bv,14,A Little Bit Independent - Remastered,Fats Waller,The Essential Fats Waller,0qWBnOGdg6bFxo2TzND6Bv
2760,0.688,0,0.514,5,-13.439,0.927,0.991,0.876,0.689,0.728,74.984,118693,14tG6v96xWSAKaDavtHtzK,0,Rhythm Is Our Business,Jimmie Lunceford,1936-43 Live Broadcasts,14tG6v96xWSAKaDavtHtzK
2761,0.442,1,0.17,0,-13.372,0.0366,0.99,0.531,0.108,0.613,115.639,206413,1QUubL7q3Rdfy7XDalaaTb,3,On Treasure Island,Tommy Dorsey,Ultimate Big Band Collection: Tommy Dorsey,1QUubL7q3Rdfy7XDalaaTb
2762,0.727,0,0.0514,5,-12.937,0.115,0.968,0.00597,0.098,0.553,116.902,202240,68NfB5b0oanmiSl7P4tJ5c,1,And Then Some,Ozzie Nelson,Top 80 Classics - The Very Best of Ozzie Nelson,68NfB5b0oanmiSl7P4tJ5c
2763,0.345,0,0.238,10,-15.847,0.0539,0.967,0.232,0.321,0.232,77.141,93000,5bqPJ99PIsZSRwrxa3CUSb,2,Soon,Bing Crosby,"The War Years, Vol. 2",5bqPJ99PIsZSRwrxa3CUSb
2764,0.45,1,0.131,0,-18.19,0.0346,0.984,0.499,0.111,0.253,102.209,210533,4IG1Y8mSGiB4oedbs12rMY,0,Paris In The Spring,Al Bowlly,Al Bowlly with Ray Noble & His Orchestra,4IG1Y8mSGiB4oedbs12rMY
2765,0.385,1,0.121,10,-15.685,0.0392,0.983,0.00911,0.265,0.287,120.887,189373,1V0TZwjj5CNtDw8s1hTcT5,15,Pennies From Heaven - Single Version,Bing Crosby,Gold,1V0TZwjj5CNtDw8s1hTcT5
2766,0.368,1,0.072,2,-17.554,0.0329,0.992,0.352,0.0852,0.218,72.862,188067,0Uhb7AFgq8ydDInthPXROg,26,The Way You Look Tonight,Fred Astaire,Top Hat: Hits From Hollywood,0Uhb7AFgq8ydDInthPXROg
2767,0.193,1,0.267,5,-10.726,0.033,0.934,0.01,0.0886,0.188,90.234,185627,73vo8NNzh0zdDs8YdNQGyk,6,I'll Walk Alone,Tommy Dorsey,The Greatest of Tommy Dorsey,73vo8NNzh0zdDs8YdNQGyk
2768,0.486,1,0.227,8,-13.66,0.0679,0.952,0.0726,0.239,0.503,155.674,174253,1YyoXey3ymIEhz40QpWiJp,10,A Fine Romance,Fred Astaire,The Early Years at RKO,1YyoXey3ymIEhz40QpWiJp
2769,0.825,1,0.417,0,-10.278,0.0599,0.662,0.351,0.202,0.769,113.542,173813,0zXBtsi6WePV46CDpBtsu5,18,It's a Sin to Tell a Lie,Fats Waller,Ain't Misbehavin,0zXBtsi6WePV46CDpBtsu5
2770,0.601,0,0.253,5,-12.91,0.0541,0.891,2.34e-05,0.306,0.729,144.696,169840,2CWRihgLYV3MLQp6EwPNsr,13,Did I Remember? - Take 1,Billie Holiday,Lady Day: The Complete Billie Holiday On Columbia - Vol. 1,2CWRihgLYV3MLQp6EwPNsr
2771,0.79,1,0.144,5,-17.421,0.145,0.978,0.0,0.101,0.507,103.261,146093,4Ci05r50DioiueD3A28APi,12,Is It True What They Say About Dixie?,The Mills Brothers,The Anthology: 1931 - 1968,4Ci05r50DioiueD3A28APi
2772,0.747,0,0.104,5,-13.954,0.0347,0.988,0.494,0.177,0.503,96.367,267933,4bZAKFL4VNJRvzYGrfUWnw,0,A Melody From The Sky,Scott Robinson,Melody From The Sky,4bZAKFL4VNJRvzYGrfUWnw
2773,0.489,1,0.253,7,-11.979,0.0452,0.986,0.117,0.324,0.385,132.242,185644,4UQCmUNGVmurDl3vnSvESy,1,Moon Over Miami,Various Artists,The Elegant Eddy Duchin,4UQCmUNGVmurDl3vnSvESy
2774,0.504,1,0.168,10,-14.099,0.0466,0.932,0.466,0.385,0.623,126.63,196510,26Jog2Cf52CBAZOty1Itev,3,When Did You Leave Heaven?,Guy Lombardo & His Royal Canadians,The Band Played On!,26Jog2Cf52CBAZOty1Itev
2775,0.407,1,0.11,7,-21.145,0.0473,0.979,0.371,0.133,0.603,119.663,182000,5xoYjO64VwYRdKcA6PSLsZ,0,There's a Small Hotel,Hal Kemp & His Orchestra,The Original Mono Recordings,5xoYjO64VwYRdKcA6PSLsZ
2776,0.393,0,0.396,11,-13.413,0.0378,0.794,8.06e-06,0.405,0.381,90.495,152347,1RknXtekvGbn57eru2vXjd,31,In the Chapel in the Moonlight,Dean Martin,The Essential Dean Martin,1RknXtekvGbn57eru2vXjd
2777,0.628,0,0.0895,7,-17.497,0.0781,0.99,0.112,0.134,0.63,128.79,199419,0VWcHG8ZNOdGTLzVYtGZSZ,0,When I'm with You,Hal Kemp & His Orchestra,The Original Mono Recordings,0VWcHG8ZNOdGTLzVYtGZSZ
2778,0.664,1,0.0312,8,-20.246,0.0749,0.983,0.000566,0.0764,0.402,99.862,177507,2U91kcNGfUrZpBp7qS2Dr7,4,Until the Real Thing Comes Along,Andy Kirk & His Twelve Clouds of Joys,Andy Kirk (Doxy Collection),2U91kcNGfUrZpBp7qS2Dr7
2779,0.32,1,0.137,3,-14.418,0.0491,0.969,0.829,0.0977,0.387,166.342,191379,4rJ4ZZlT2otuRHRMk8lzBq,0,Lost,Guy Lombardo & His Royal Canadians,The Band Played On!,4rJ4ZZlT2otuRHRMk8lzBq
2780,0.662,0,0.157,9,-13.139,0.0706,0.982,0.0322,0.0943,0.705,151.839,183197,02xkgqPpVHjFvNR3BSyxSE,5,It's De-Lovely,Eddie Duchin,Eddie Duchin and His Central Park Casino Orchestra,02xkgqPpVHjFvNR3BSyxSE
2781,0.24,1,0.0579,5,-21.259,0.0359,0.982,0.761,0.21,0.265,83.007,175023,2Gb05RqmBGMkgJ4HSxm5FU,0,Beautiful Lady in Blue,Wayne King and His Orchestra,Serenade to a Lady,2Gb05RqmBGMkgJ4HSxm5FU
2782,0.46,1,0.147,7,-15.274,0.0762,0.982,0.474,0.162,0.708,137.985,192787,1moSNNKJFzfT6faTNegVTE,1,Take My Heart,Buddy Clark,Here's To Romance,1moSNNKJFzfT6faTNegVTE
2783,0.336,1,0.222,2,-13.88,0.0346,0.973,0.408,0.335,0.322,136.944,185667,6JDb2RkFdwft18XonWT8Dz,0,Lights Out,Various Artists,The Elegant Eddy Duchin,6JDb2RkFdwft18XonWT8Dz
2784,0.613,0,0.254,7,-12.076,0.0427,0.988,0.859,0.119,0.654,105.859,195213,1wjWwdyNGVH2cPK09EYhFt,0,All My Life,Teddy Wilson,The Masters of Jazz: 33 Best of Teddy Wilson,1wjWwdyNGVH2cPK09EYhFt
2785,0.597,1,0.175,5,-14.574,0.0311,0.971,0.0361,0.146,0.536,106.354,157400,0zaSXRqGzTrX3cLiXPjUOq,7,You - 1991 Remastered,Tommy Dorsey,The Best Of Tommy Dorsey,0zaSXRqGzTrX3cLiXPjUOq
2786,0.561,1,0.183,8,-13.626,0.0892,0.973,0.00959,0.381,0.386,77.111,168667,6zLPutKRGXMkpgLp4Jxr7G,10,I'm Putting All My Eggs in One Basket,Fred Astaire,The Early Years at RKO,6zLPutKRGXMkpgLp4Jxr7G
2787,0.322,1,0.062,7,-18.579,0.0392,0.976,4.15e-06,0.131,0.0687,137.765,114240,199NXfUWExODiacGpmUpI0,14,Sweet Leilani,Bing Crosby,Bing Crosby Rediscovered: The Soundtrack (American Masters),199NXfUWExODiacGpmUpI0
2788,0.297,1,0.102,2,-17.52,0.0319,0.988,0.0514,0.125,0.226,82.079,162200,4m33RIGSNiBzBvIh8ckPks,6,Once In a While - 1991 Remastered,Tommy Dorsey,Greatest Hits,4m33RIGSNiBzBvIh8ckPks
2789,0.383,1,0.119,10,-23.047,0.0377,0.96,0.0461,0.137,0.403,130.884,160872,1HMrd5fKtYTIb6UNIvQ3cu,0,It Looks Like Rain in Cherry Blossom Lane,Guy Lombardo & His Royal Canadians,An Evening with Guy Lombardo,1HMrd5fKtYTIb6UNIvQ3cu
2790,0.446,1,0.458,0,-15.7,0.142,0.948,0.0232,0.687,0.789,184.297,117858,2xfjMA6VZbi7iAktSbJRpD,0,Boo Hoo,Guy Lombardo,The Sweetest Music This Side of Heaven,2xfjMA6VZbi7iAktSbJRpD
2791,0.419,1,0.204,3,-13.245,0.0372,0.922,0.366,0.384,0.475,62.678,177888,4YRitiUf8VKY26TuZ3OyLo,3,September in the Rain,Guy Lombardo & His Royal Canadians,The Band Played On!,4YRitiUf8VKY26TuZ3OyLo
2792,0.643,0,0.175,5,-16.813,0.0391,0.633,4.24e-05,0.143,0.642,78.031,183893,2d64G7VaZdHQuAquz5HQNu,55,That Old Feeling,Chet Baker,Chet Baker Sings,2d64G7VaZdHQuAquz5HQNu
2793,0.262,1,0.142,3,-15.619,0.0434,0.913,0.0,0.108,0.134,183.036,266200,1x4fzKcfMPO3ZxsfljvYBI,21,Thanks For The Memory,Frank Sinatra,She Shot Me Down,1x4fzKcfMPO3ZxsfljvYBI
2794,0.615,0,0.369,5,-5.487,0.0441,0.962,0.658,0.092,0.352,115.698,189547,4QR2UnOTdyx2aoiKFbBya1,0,Whispers In The Dark,Skinnay Ennis,Skinnay Ennis Salutes Hal Kemp,4QR2UnOTdyx2aoiKFbBya1
2795,0.379,1,0.146,2,-15.647,0.0347,0.967,0.000987,0.31,0.388,85.692,189733,13SkzPc0vzzARKbF2neLAh,5,The Moon Got In My Eyes - Single Version,Bing Crosby,Gold,13SkzPc0vzzARKbF2neLAh
2796,0.671,1,0.04,10,-19.744,0.0863,0.98,0.0138,0.0748,0.638,147.369,188343,4Wn1YuSnBlEDmSVUW6Q013,0,This Year's Kisses,Hal Kemp & His Orchestra,The Original Mono Recordings,4Wn1YuSnBlEDmSVUW6Q013
2797,0.46,1,0.191,0,-12.8,0.0426,0.976,0.0912,0.266,0.52,125.759,173244,0OXkRrHXwtFyrC2TKAZBmn,19,A Sailboat in the Moonlight,Guy Lombardo & His Royal Canadians,The Band Played On!,0OXkRrHXwtFyrC2TKAZBmn
2798,0.667,1,0.299,7,-11.774,0.042,0.908,0.00395,0.0864,0.62,108.655,185960,5wevvLaA4gepNnzMtGKTio,23,Carelessly (with Teddy Wilson & His Orchestra) - Take 3,Billie Holiday,Lady Day: The Complete Billie Holiday On Columbia (1933-1944),5wevvLaA4gepNnzMtGKTio
2799,0.745,0,0.306,2,-12.688,0.226,0.927,0.909,0.112,0.519,74.245,198733,1hrmQwumZSos2ruVOyIllB,0,Satan Takes a Holiday,Various Artists,Kings of Swing,1hrmQwumZSos2ruVOyIllB
2800,0.71,0,0.125,5,-14.598,0.0518,0.981,0.017,0.139,0.59,114.2,179160,7my9CF4qp5xaZJZ9GfhiPV,4,Remember Me? - Single Version,Bing Crosby,Gold,7my9CF4qp5xaZJZ9GfhiPV
2801,0.789,0,0.345,2,-11.44,0.053,0.902,0.223,0.0773,0.821,77.517,174560,5vyhBaSoemCB5irapNFt5J,3,The Merry Go Round Broke Down,Jimmie Lunceford,Jukebox Hits 1935-1947,5vyhBaSoemCB5irapNFt5J
2802,0.728,1,0.414,5,-15.607,0.0473,0.942,0.0551,0.117,0.876,103.879,158453,3bLIT8ssK28VqObsPLRYkn,12,Smarty (You Know It All) - Remastered,Fats Waller,The Essential Fats Waller,3bLIT8ssK28VqObsPLRYkn
2803,0.477,0,0.262,0,-13.003,0.047,0.906,0.45,0.0427,0.809,162.124,200960,4Za21GOO2MZZn25n2XF9xT,12,Marie - 1991 Remastered,Tommy Dorsey,Greatest Hits,4Za21GOO2MZZn25n2XF9xT
2804,0.818,1,0.226,5,-17.406,0.323,0.992,0.00042,0.145,0.829,95.33,161467,0vhkoje6BnvE3nm6euV6sc,0,The Big Apple,Various Artists,Nippers 30's-Vol.2,0vhkoje6BnvE3nm6euV6sc
2805,0.457,0,0.148,10,-16.535,0.0516,0.974,0.0543,0.563,0.592,139.566,180715,2aoRzQQgwdml1P2DMv21E7,0,Where or When,Hal Kemp & His Orchestra,The Original Mono Recordings,2aoRzQQgwdml1P2DMv21E7
2806,0.807,1,0.244,5,-13.755,0.0616,0.984,0.000521,0.12,0.685,83.821,128867,4ikbFhxlvLZUV3CiokkIh0,4,Nice Work If You Can Get It,Fred Astaire,Standards (Great Songs/Great Performances),4ikbFhxlvLZUV3CiokkIh0
2807,0.492,1,0.176,2,-17.93,0.0432,0.994,0.0221,0.348,0.263,103.954,97000,4RdLOZQg5PKrvo3pAAoC38,0,"Vieni, Vieni",Rudy Vallee,The First Crooner,4RdLOZQg5PKrvo3pAAoC38
2808,0.618,1,0.226,0,-14.472,0.187,0.955,7.35e-06,0.111,0.654,177.039,155413,51tE4K6LQho7VNJJSfOjyh,7,Bob White (Whatcha Gonna Swing Tonight?) - Single Version,Bing Crosby,Gold,51tE4K6LQho7VNJJSfOjyh
2809,0.603,1,0.165,1,-13.488,0.0294,0.859,0.0,0.113,0.447,101.152,150744,6uE4CL1HhmbSg4ESRH4Mx9,0,They Can't Take That Away From Me,Fred Astaire,Fred Astaire's Finest Hour,6uE4CL1HhmbSg4ESRH4Mx9
2810,0.448,1,0.0927,5,-15.668,0.0361,0.972,0.0815,0.264,0.307,106.302,183333,543XS1WKweZftjvV4xgkqj,11,Too Marvelous For Words - Single Version,Bing Crosby,Bing Sings The Johnny Mercer Songbook,543XS1WKweZftjvV4xgkqj
2811,0.492,0,0.578,5,-10.79,0.123,0.501,0.0,0.54,0.741,130.351,91373,3mGWkUgoKItMUvVJ62X6aq,16,With Plenty Of Money And You - Remastered,Various Artists,Ultra Lounge: Vegas Baby!,3mGWkUgoKItMUvVJ62X6aq
2812,0.753,1,0.23,0,-11.728,0.0463,0.948,0.0633,0.234,0.687,131.652,164653,231LpgIZ8VX5dW8e8rej4u,2,So Rare,Guy Lombardo & His Royal Canadians,The Band Played On!,231LpgIZ8VX5dW8e8rej4u
2813,0.644,0,0.316,5,-11.913,0.168,0.872,0.0,0.196,0.703,164.278,160760,0nV1rouDdrSBNKCogIE6us,0,"A-Tisket, A-Tasket",Ella Fitzgerald,Swingsation: Ella Fitzgerald With Chick Webb,0nV1rouDdrSBNKCogIE6us
2814,0.243,1,0.0969,5,-16.51,0.0408,0.971,0.0137,0.206,0.385,47.692,205493,3xslojh4R4iN47TbJNnfaF,0,My Reverie,Larry Clinton,Studies In Clinton,3xslojh4R4iN47TbJNnfaF
2815,0.725,0,0.109,2,-12.114,0.0467,0.99,0.0984,0.353,0.48,120.042,176840,3P5Gzly6ibVGrZ0Hw10Rc4,1,"Music, Maestro, Please",Tommy Dorsey,The Greatest of Tommy Dorsey,3P5Gzly6ibVGrZ0Hw10Rc4
2816,0.656,1,0.238,2,-10.889,0.0377,0.938,0.134,0.292,0.616,139.774,194933,1H13WKDhOgwVeWzveBPTh0,40,Begin The Beguine,Artie Shaw,The Essential Artie Shaw,1H13WKDhOgwVeWzveBPTh0
2817,0.868,0,0.13,7,-18.818,0.0804,0.907,0.000177,0.073,0.791,107.716,154400,3XvCiniy46svQsFNivLZuD,0,"Cry Baby, Cry",Dick Robertson And His Orchestra,Dick Robertson and his Orchestra 1937-1939,3XvCiniy46svQsFNivLZuD
2818,0.66,1,0.311,7,-8.71,0.045,0.738,0.0,0.107,0.649,142.849,141275,2oXMqgfax78bD1nKXU3rEA,31,Jeepers Creepers - Remastered 1998,Frank Sinatra,Swing Easy!,2oXMqgfax78bD1nKXU3rEA
2819,0.67,0,0.318,3,-12.134,0.155,0.381,0.0,0.101,0.846,167.583,184040,54EEuKcvf9lvytQ7r8n8hG,41,Bei Mir Bist Du Schon (Means That You're Grand),The Andrews Sisters,Capitol Collectors Series,54EEuKcvf9lvytQ7r8n8hG
2820,0.81,1,0.115,5,-20.136,0.0833,0.991,0.00759,0.111,0.539,83.707,144107,4hmaAKMEKTXVCjRPR9tz7U,28,I've Got a Pocketful of Dreams,Bing Crosby,Bing Crosby Rediscovered: The Soundtrack (American Masters),4hmaAKMEKTXVCjRPR9tz7U
2821,0.667,1,0.15,5,-15.595,0.0556,0.958,0.0208,0.141,0.585,150.784,178333,4D4oNrpW1Pp0DUHodc4xoa,0,Says My Heart,Red Norvo,Rock It For Me,4D4oNrpW1Pp0DUHodc4xoa
2822,0.673,1,0.494,2,-11.916,0.0567,0.947,0.869,0.175,0.827,106.883,146600,5phP0S9Xer3kgT1Gy858QA,0,Cathedral In the Pines,Fletcher Henderson,"Fletcher Henderson & His Orchestra - Live at the Grand Terrace, Chicago, 1938",5phP0S9Xer3kgT1Gy858QA
